project,pipeline_id,pipeline_iid,branch,status,sha,created_at,started_at,finished_at,duration_seconds,queued_duration_seconds,compile_job_status,compile_job_duration,compile_job_started,compile_job_finished,test_job_status,test_job_duration,test_job_started,test_job_finished,compile_failed,test_failed,compile_cancelled,test_cancelled,stuck,stuck_reason,commit_title,commit_message,duration_minutes,issue_number
A07,6582,32,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,f837bcf917bb3c4e7290b8ba7e9972fb3c6c5bba,2025-10-14T00:05:22.103Z,,2025-10-14T00:06:28.123Z,,,canceled,,,2025-10-14T00:06:27.545Z,canceled,,,2025-10-14T00:06:27.586Z,False,False,True,True,False,,test: fix PlayerTest setup issues - place all ships before marking ready,test: fix PlayerTest setup issues - place all ships before marking ready,,unknown
A07,6583,33,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,7a8fd20788d79b320481ad84868d4b1c7bdc941c,2025-10-14T00:06:26.493Z,,2025-10-14T00:08:10.183Z,,,canceled,,,2025-10-14T00:08:09.491Z,canceled,,,2025-10-14T00:08:09.556Z,False,False,True,True,False,,test: fix GameTest setup issues - use proper ship placement,test: fix GameTest setup issues - use proper ship placement,,unknown
A07,6584,34,feature/issue-1-us-01-place-fleet-on-a-conceal,failed,3029a125d0d08b57c714b879c208f772509d7a9d,2025-10-14T00:08:08.492Z,2025-10-14T00:10:23.013Z,2025-10-14T01:15:15.444Z,3888.0,134.0,success,4.341189,2025-10-14T00:10:22.831Z,2025-10-14T00:10:27.172Z,failed,3883.737813,2025-10-14T00:10:30.362Z,2025-10-14T01:15:14.100Z,False,True,False,False,True,unknown_timeout,docs: add Testing Agent report v2 for issue #1 test fixes,docs: add Testing Agent report v2 for issue #1 test fixes,64.8,unknown
A07,6585,35,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,21a8ea8a0dc84cc57b42b84a9f2cbd1fe384431b,2025-10-14T00:12:25.226Z,,2025-10-14T00:14:18.152Z,,,canceled,,,2025-10-14T00:14:17.546Z,canceled,,,2025-10-14T00:14:17.503Z,False,False,True,True,False,,docs: add Review Agent report v2 for issue #1 comprehensive validation,docs: add Review Agent report v2 for issue #1 comprehensive validation,,unknown
A07,6586,36,feature/issue-1-us-01-place-fleet-on-a-conceal,failed,66ce953822c6bfa29a4ea10d24a9957c4c733590,2025-10-14T00:14:16.436Z,2025-10-14T00:17:37.930Z,2025-10-14T02:15:19.365Z,7056.0,201.0,success,4.111064,2025-10-14T00:17:37.739Z,2025-10-14T00:17:41.850Z,failed,7052.364762,2025-10-14T00:17:45.046Z,2025-10-14T02:15:17.411Z,False,True,False,False,True,unknown_timeout,docs: add Review Agent report v3 with comprehensive rejection analysis,docs: add Review Agent report v3 with comprehensive rejection analysis,117.6,unknown
A07,6587,37,feature/issue-1-us-01-place-fleet-on-a-conceal,failed,79021f0d5da4ff94f5d529a5601674d1929f7c40,2025-10-14T00:17:50.386Z,2025-10-14T00:18:04.333Z,2025-10-14T02:15:16.918Z,7029.0,13.0,success,3.96459,2025-10-14T00:18:04.154Z,2025-10-14T00:18:08.118Z,failed,7025.156574,2025-10-14T00:18:11.326Z,2025-10-14T02:15:16.483Z,False,True,False,False,True,unknown_timeout,docs: add Coding Agent report v3 documenting current pipeline status,docs: add Coding Agent report v3 documenting current pipeline status,117.15,unknown
A07,6588,38,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,fd14a8ffff8170e4e7bc326b39fb3d7ac9066b80,2025-10-14T00:20:25.462Z,,2025-10-14T00:21:41.422Z,,,canceled,,,2025-10-14T00:21:40.696Z,canceled,,,2025-10-14T00:21:40.729Z,False,False,True,True,False,,test: fix PlayerTest - place all ships before marking ready in testAllShipsSunk,test: fix PlayerTest - place all ships before marking ready in testAllShipsSunk,,unknown
A07,6589,39,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,7d8990a417d425dda009378ab91bb57d7c538e31,2025-10-14T00:21:39.673Z,,2025-10-14T00:22:08.137Z,,,canceled,,,2025-10-14T00:22:07.265Z,canceled,,,2025-10-14T00:22:07.241Z,False,False,True,True,False,,test: fix GameTest - place all ships before marking ready in testGetWinner_Player2Wins,test: fix GameTest - place all ships before marking ready in testGetWinner_Player2Wins,,unknown
A07,6590,40,feature/issue-1-us-01-place-fleet-on-a-conceal,canceled,837fda77ea4324d4bc6d4bf27d77e66914839813,2025-10-14T00:22:06.332Z,,2025-10-14T00:23:25.206Z,,,canceled,,,2025-10-14T00:23:24.561Z,canceled,,,2025-10-14T00:23:24.616Z,False,False,True,True,False,,test: trigger new pipeline with test fixes,test: trigger new pipeline with test fixes,,unknown
A07,6591,41,feature/issue-1-us-01-place-fleet-on-a-conceal,failed,7807899d036ca24fa57a440bd367d5b28075524a,2025-10-14T00:23:23.286Z,2025-10-14T00:25:31.422Z,2025-10-14T02:15:21.083Z,6584.0,128.0,success,4.424187,2025-10-14T00:25:31.226Z,2025-10-14T00:25:35.651Z,failed,6579.888825,2025-10-14T00:25:38.852Z,2025-10-14T02:15:18.741Z,False,True,False,False,True,unknown_timeout,docs: add Testing Agent report v3 for issue #1 test fixes,docs: add Testing Agent report v3 for issue #1 test fixes,109.73,unknown
A07,6592,42,feature/issue-1-us-01-place-fleet-on-a-conceal,failed,42c5f313aff14271e660788d1800367c46342f72,2025-10-14T00:27:10.425Z,2025-10-14T00:32:46.104Z,2025-10-14T00:36:05.467Z,192.0,335.0,success,3.902612,2025-10-14T00:32:45.939Z,2025-10-14T00:32:49.841Z,failed,188.114356,2025-10-14T00:32:54.992Z,2025-10-14T00:36:03.106Z,False,True,False,False,False,,docs: add Review Agent report v4 documenting persistent test failures,docs: add Review Agent report v4 documenting persistent test failures,3.2,unknown
A07,6593,43,feature/issue-2-us-02-take-turns-firing-with-h,canceled,fed76971916375571ae12d6b2abb250247e83854,2025-10-14T00:28:40.255Z,,2025-10-14T00:29:11.003Z,,,canceled,,,2025-10-14T00:29:10.089Z,canceled,,,2025-10-14T00:29:10.070Z,False,False,True,True,False,,docs: add Planning Agent report for project analysis (v1),docs: add Planning Agent report for project analysis (v1),,unknown
A07,6594,44,feature/issue-2-us-02-take-turns-firing-with-h,canceled,f2d7551b7fa4d2039b8c0cdf4d9834bc2112b2c2,2025-10-14T00:29:09.497Z,,2025-10-14T00:29:25.166Z,,,canceled,,,2025-10-14T00:29:24.641Z,canceled,,,2025-10-14T00:29:24.610Z,False,False,True,True,False,,feat: Add Coordinate model for grid position management,feat: Add Coordinate model for grid position management,,unknown
A07,6595,45,feature/issue-2-us-02-take-turns-firing-with-h,canceled,7f4c590d86c612a5f4796cb85bd2b0ede9297a00,2025-10-14T00:29:24.007Z,,2025-10-14T00:29:50.352Z,,,canceled,,,2025-10-14T00:29:49.807Z,canceled,,,2025-10-14T00:29:49.842Z,False,False,True,True,False,,feat: Add ShipType enum for standard fleet configuration,feat: Add ShipType enum for standard fleet configuration,,unknown
A07,6596,46,feature/issue-2-us-02-take-turns-firing-with-h,canceled,3245f4b2b63cbd781bfcd905f6f7be252dd36d3e,2025-10-14T00:29:49.191Z,,2025-10-14T00:30:08.137Z,,,canceled,,,2025-10-14T00:30:07.616Z,canceled,,,2025-10-14T00:30:07.591Z,False,False,True,True,False,,feat: Add Ship entity with damage tracking and sunk status,feat: Add Ship entity with damage tracking and sunk status,,unknown
A07,6597,47,feature/issue-2-us-02-take-turns-firing-with-h,canceled,277c5cdcdae1a72ada4793b89a8b6aa7ec06c648,2025-10-14T00:30:06.994Z,,2025-10-14T00:30:52.361Z,,,canceled,,,2025-10-14T00:30:51.873Z,canceled,,,2025-10-14T00:30:51.854Z,False,False,True,True,False,,feat: Add Cell model for individual board positions,feat: Add Cell model for individual board positions,,unknown
A07,6598,48,feature/issue-2-us-02-take-turns-firing-with-h,canceled,ff33825026a52c1c37a85c44bff6521bc574dc34,2025-10-14T00:30:51.227Z,,2025-10-14T00:31:13.178Z,,,canceled,,,2025-10-14T00:31:12.527Z,canceled,,,2025-10-14T00:31:12.488Z,False,False,True,True,False,,feat: Add Board model with ship placement and shot tracking,feat: Add Board model with ship placement and shot tracking,,unknown
A07,6599,49,feature/issue-2-us-02-take-turns-firing-with-h,canceled,79283a02d15ce4804209dabe7a5e9e40f19aeb80,2025-10-14T00:31:11.883Z,,2025-10-14T00:31:23.641Z,,,canceled,,,2025-10-14T00:31:23.115Z,canceled,,,2025-10-14T00:31:23.156Z,False,False,True,True,False,,feat: Add Player base class with turn mechanics,feat: Add Player base class with turn mechanics,,unknown
A07,6600,50,feature/issue-2-us-02-take-turns-firing-with-h,canceled,600b6cb5b17f75354758b54910771f368ba90b39,2025-10-14T00:31:22.524Z,,2025-10-14T00:31:59.236Z,,,canceled,,,2025-10-14T00:31:58.768Z,canceled,,,2025-10-14T00:31:58.741Z,False,False,True,True,False,,feat: Add HumanPlayer implementation,feat: Add HumanPlayer implementation,,unknown
A07,6601,51,feature/issue-2-us-02-take-turns-firing-with-h,canceled,4f924ea3ca0ae4c941e33befcc06ed5ffa01d290,2025-10-14T00:31:58.081Z,,2025-10-14T00:32:08.657Z,,,canceled,,,2025-10-14T00:32:08.192Z,canceled,,,2025-10-14T00:32:08.172Z,False,False,True,True,False,,feat: Add Game model with turn-based mechanics,feat: Add Game model with turn-based mechanics,,unknown
A07,6602,52,feature/issue-2-us-02-take-turns-firing-with-h,canceled,06cda926b28f8dad91ea44fb6d58e61cb5447c53,2025-10-14T00:32:07.583Z,,2025-10-14T00:32:24.223Z,,,canceled,,,2025-10-14T00:32:23.746Z,canceled,,,2025-10-14T00:32:23.700Z,False,False,True,True,False,,feat: Add GameState enum,feat: Add GameState enum,,unknown
A07,6603,53,feature/issue-2-us-02-take-turns-firing-with-h,success,176a8cddc746fc14a3907eb0a22424eee5797417,2025-10-14T00:32:23.146Z,2025-10-14T00:32:50.306Z,2025-10-14T00:36:24.250Z,25.0,27.0,success,4.781575,2025-10-14T00:32:50.020Z,2025-10-14T00:32:54.802Z,success,20.729842,2025-10-14T00:36:03.311Z,2025-10-14T00:36:24.041Z,False,False,False,False,False,,feat: Add ShotResult class for turn feedback,feat: Add ShotResult class for turn feedback,0.42,unknown
A07,6604,54,feature/issue-2-us-02-take-turns-firing-with-h,canceled,9e4bf67cf37fd7d65e4c2da5224c07332a002c56,2025-10-14T00:33:07.071Z,,2025-10-14T00:33:21.308Z,,,canceled,,,2025-10-14T00:33:20.806Z,canceled,,,2025-10-14T00:33:20.771Z,False,False,True,True,False,,feat: Add GameService for turn management and game mechanics,feat: Add GameService for turn management and game mechanics,,unknown
A07,6605,55,feature/issue-2-us-02-take-turns-firing-with-h,canceled,933e453f473c19371849578f38606cc82d16ab61,2025-10-14T00:33:20.226Z,,2025-10-14T00:33:46.405Z,,,canceled,,,2025-10-14T00:33:45.938Z,canceled,,,2025-10-14T00:33:45.911Z,False,False,True,True,False,,feat: Add InputHandler for coordinate input,feat: Add InputHandler for coordinate input,,unknown
A07,6606,56,feature/issue-2-us-02-take-turns-firing-with-h,canceled,e97d192baa3d20a07905a9073e3e2c45c171136a,2025-10-14T00:33:45.293Z,,2025-10-14T00:34:17.905Z,,,canceled,,,2025-10-14T00:34:17.401Z,canceled,,,2025-10-14T00:34:17.379Z,False,False,True,True,False,,feat: Add GridDisplay for board visualization,feat: Add GridDisplay for board visualization,,unknown
A07,6607,57,feature/issue-2-us-02-take-turns-firing-with-h,canceled,2bad82cc537a9e236ba3a40f478bd786415fe318,2025-10-14T00:34:16.775Z,,2025-10-14T00:35:18.126Z,,,canceled,,,2025-10-14T00:35:17.571Z,canceled,,,2025-10-14T00:35:17.624Z,False,False,True,True,False,,feat: Update Main class with turn-based gameplay implementation,feat: Update Main class with turn-based gameplay implementation,,unknown
A07,6608,58,feature/issue-2-us-02-take-turns-firing-with-h,canceled,5429b1e0897332292586267efcb227c2b5aaef63,2025-10-14T00:35:16.719Z,,2025-10-14T00:35:34.362Z,,,canceled,,,2025-10-14T00:35:33.829Z,canceled,,,2025-10-14T00:35:33.809Z,False,False,True,True,False,,docs: Add Coding Agent report for Issue #2 implementation,docs: Add Coding Agent report for Issue #2 implementation,,unknown
A07,6609,59,feature/issue-2-us-02-take-turns-firing-with-h,failed,e6891927b76720815ac4b2bccf2a5fe0d66d03d6,2025-10-14T00:35:33.206Z,2025-10-14T00:36:24.498Z,2025-10-14T02:15:17.387Z,5929.0,51.0,success,4.952466,2025-10-14T00:36:24.247Z,2025-10-14T00:36:29.200Z,failed,5924.255426,2025-10-14T00:36:32.434Z,2025-10-14T02:15:16.689Z,False,True,False,False,True,unknown_timeout,feat: Add Constants class for game configuration,feat: Add Constants class for game configuration,98.82,unknown
A07,6610,60,feature/issue-2-us-02-take-turns-firing-with-h,canceled,609603e695b5dd97d396233563a364ddcbcc88af,2025-10-14T00:38:00.517Z,,2025-10-14T00:40:31.471Z,,,canceled,,,2025-10-14T00:40:30.968Z,canceled,,,2025-10-14T00:40:30.932Z,False,False,True,True,False,,docs: Update Coding Agent report with correct pipeline information,docs: Update Coding Agent report with correct pipeline information,,unknown
A07,6611,61,feature/issue-2-us-02-take-turns-firing-with-h,failed,31950b58aa474751d3f166981f39605e85daaecd,2025-10-14T00:40:30.306Z,2025-10-14T00:40:39.900Z,2025-10-14T02:15:22.720Z,5676.0,9.0,success,5.06599,2025-10-14T00:40:39.745Z,2025-10-14T00:40:44.811Z,failed,5671.534981,2025-10-14T00:40:47.986Z,2025-10-14T02:15:19.521Z,False,True,False,False,True,unknown_timeout,test: add Board tests for Issue #2,test: add Board tests for Issue #2,94.6,unknown
A07,6612,62,feature/issue-2-us-02-take-turns-firing-with-h,failed,dc5528ac5bebc48a776495ebe9d37398bcbd057a,2025-10-14T00:41:31.048Z,2025-10-14T00:41:32.435Z,2025-10-14T00:45:04.448Z,208.0,1.0,success,4.749829,2025-10-14T00:41:32.283Z,2025-10-14T00:41:37.032Z,failed,203.939617,2025-10-14T00:41:40.248Z,2025-10-14T00:45:04.188Z,False,True,False,False,False,,test: add Game tests for Issue #2,test: add Game tests for Issue #2,3.47,unknown
A07,6613,63,feature/issue-2-us-02-take-turns-firing-with-h,canceled,0e4037931837e5dad9eebfb3aebb668ad955c93e,2025-10-14T00:42:23.667Z,,2025-10-14T00:42:50.567Z,,,canceled,,,2025-10-14T00:42:49.999Z,canceled,,,2025-10-14T00:42:49.951Z,False,False,True,True,False,,test: add GameService tests for Issue #2,test: add GameService tests for Issue #2,,unknown
A07,6614,64,feature/issue-2-us-02-take-turns-firing-with-h,canceled,37ac9e57ca0fe88cb38025b67c456f04d16712c1,2025-10-14T00:42:49.273Z,,2025-10-14T00:43:50.952Z,,,canceled,,,2025-10-14T00:43:50.446Z,canceled,,,2025-10-14T00:43:50.418Z,False,False,True,True,False,,test: add Coordinate tests for Issue #2,test: add Coordinate tests for Issue #2,,unknown
A07,6615,65,feature/issue-2-us-02-take-turns-firing-with-h,canceled,9e73e4877106161fb092f7abae3524a649f94f9e,2025-10-14T00:43:49.723Z,,2025-10-14T00:44:24.020Z,,,canceled,,,2025-10-14T00:44:23.532Z,canceled,,,2025-10-14T00:44:23.503Z,False,False,True,True,False,,test: add acceptance criteria tests for Issue #2,test: add acceptance criteria tests for Issue #2,,unknown
A07,6616,66,feature/issue-2-us-02-take-turns-firing-with-h,failed,337ca9dbc06ec1c61622354db8c75028d2fe8486,2025-10-14T00:44:22.838Z,2025-10-14T00:45:04.717Z,2025-10-14T02:15:16.927Z,5411.0,41.0,failed,5411.99335,2025-10-14T00:45:04.414Z,2025-10-14T02:15:16.407Z,skipped,,,,True,False,False,False,True,unknown_timeout,test: add ShotResult tests for Issue #2,test: add ShotResult tests for Issue #2,90.18,unknown
A07,6617,67,feature/issue-2-us-02-take-turns-firing-with-h,canceled,d20cd9ef457293e04eef9ed6ea66829a4364c03f,2025-10-14T00:46:13.788Z,,2025-10-14T00:53:41.867Z,,,canceled,,,2025-10-14T00:53:41.236Z,canceled,,,2025-10-14T00:53:41.203Z,False,False,True,True,False,,docs: add Testing Agent report for Issue #2,docs: add Testing Agent report for Issue #2,,unknown
A07,6618,68,feature/issue-2-us-02-take-turns-firing-with-h,canceled,d20cd9ef457293e04eef9ed6ea66829a4364c03f,2025-10-14T00:50:48.036Z,,2025-10-14T00:53:42.717Z,,,canceled,,,2025-10-14T00:53:41.923Z,canceled,,,2025-10-14T00:53:41.887Z,False,False,True,True,False,,docs: add Testing Agent report for Issue #2,docs: add Testing Agent report for Issue #2,,unknown
A07,6619,69,feature/issue-2-us-02-take-turns-firing-with-h,failed,755ff7d7032e2cd9e1cb4edabec10afc316bba25,2025-10-14T00:53:40.180Z,2025-10-14T00:55:49.023Z,2025-10-14T02:15:20.654Z,4765.0,128.0,success,5.192964,2025-10-14T00:55:48.840Z,2025-10-14T00:55:54.033Z,failed,4760.764276,2025-10-14T00:55:57.239Z,2025-10-14T02:15:18.003Z,False,True,False,False,True,unknown_timeout,docs: add Review Agent report for issue #2,docs: add Review Agent report for issue #2,79.42,unknown
A07,6620,70,feature/issue-2-us-02-take-turns-firing-with-h,canceled,6e120e19d8bb466dbb386fed7497d989f9041d57,2025-10-14T00:56:54.026Z,,2025-10-14T00:59:31.186Z,,,canceled,,,2025-10-14T00:59:30.401Z,canceled,,,2025-10-14T00:59:30.375Z,False,False,True,True,False,,docs: add Coding Agent v2 report for Issue #2 (implementation already complete),docs: add Coding Agent v2 report for Issue #2 (implementation already complete),,unknown
A07,6621,71,feature/issue-2-us-02-take-turns-firing-with-h,failed,821a77f45701181d4e6347dfa908f391d9143f7b,2025-10-14T00:59:29.514Z,2025-10-14T01:01:37.564Z,2025-10-14T02:15:18.590Z,4416.0,128.0,success,5.099273,2025-10-14T01:01:37.358Z,2025-10-14T01:01:42.457Z,failed,4411.391565,2025-10-14T01:01:45.648Z,2025-10-14T02:15:17.040Z,False,True,False,False,True,unknown_timeout,docs: add TestingAgent report v2 for issue #2 documenting existing test coverage,docs: add TestingAgent report v2 for issue #2 documenting existing test coverage,73.6,unknown
A07,6622,72,feature/issue-2-us-02-take-turns-firing-with-h,failed,e39309c5c795d0567bb699b8fc528ff5ed7b388b,2025-10-14T01:19:29.302Z,2025-10-14T01:19:31.568Z,2025-10-14T03:15:14.414Z,6938.0,2.0,success,4.338577,2025-10-14T01:19:31.409Z,2025-10-14T01:19:35.748Z,failed,6933.934625,2025-10-14T01:19:38.935Z,2025-10-14T03:15:12.869Z,False,True,False,False,True,unknown_timeout,docs: add Coding Agent v3 report confirming Issue #2 implementation complete,docs: add Coding Agent v3 report confirming Issue #2 implementation complete,115.63,unknown
A07,6623,73,feature/issue-2-us-02-take-turns-firing-with-h,canceled,a4430b00a29ea787de8124d0d2bcd751f3427a60,2025-10-14T01:23:25.495Z,,2025-10-14T01:24:28.282Z,,,canceled,,,2025-10-14T01:24:27.684Z,canceled,,,2025-10-14T01:24:27.726Z,False,False,True,True,False,,test: fix GameTest duplicate coordinate and state management issues,test: fix GameTest duplicate coordinate and state management issues,,unknown
A07,6624,74,feature/issue-2-us-02-take-turns-firing-with-h,failed,b9279e1dec17f705ad48c8820a7823b9ce5260f5,2025-10-14T01:24:26.730Z,2025-10-14T01:24:35.451Z,2025-10-14T01:25:43.956Z,65.0,8.0,success,4.100181,2025-10-14T01:24:35.298Z,2025-10-14T01:24:39.398Z,failed,61.11579,2025-10-14T01:24:42.602Z,2025-10-14T01:25:43.718Z,False,True,False,False,False,,test: fix GameServiceTest coordinate validation and duplicate shot issues,test: fix GameServiceTest coordinate validation and duplicate shot issues,1.08,unknown
A07,6625,75,feature/issue-2-us-02-take-turns-firing-with-h,failed,6b742e44193c1808424c95feed2da30fef626723,2025-10-14T01:26:25.800Z,2025-10-14T01:26:29.094Z,2025-10-14T03:15:11.883Z,6519.0,3.0,success,3.984653,2025-10-14T01:26:28.911Z,2025-10-14T01:26:32.896Z,failed,6515.582149,2025-10-14T01:26:36.076Z,2025-10-14T03:15:11.658Z,False,True,False,False,True,unknown_timeout,docs: add Testing Agent v3 report documenting test fixes for Issue #2,docs: add Testing Agent v3 report documenting test fixes for Issue #2,108.65,unknown
A07,6626,76,feature/issue-3-us-03-track-ship-damage-announ,failed,6b742e44193c1808424c95feed2da30fef626723,2025-10-14T01:42:49.806Z,2025-10-14T01:42:52.173Z,2025-10-14T03:15:13.486Z,5536.0,2.0,success,4.497451,2025-10-14T01:42:52.001Z,2025-10-14T01:42:56.498Z,failed,5532.406825,2025-10-14T01:42:59.702Z,2025-10-14T03:15:12.108Z,False,True,False,False,True,unknown_timeout,docs: add Testing Agent v3 report documenting test fixes for Issue #2,docs: add Testing Agent v3 report documenting test fixes for Issue #2,92.27,unknown
A07,6627,77,feature/issue-3-us-03-track-ship-damage-announ,canceled,2480bb4c09ba555622c9028dcb2311df3101707b,2025-10-14T01:43:47.853Z,,2025-10-14T01:45:12.969Z,,,canceled,,,2025-10-14T01:45:12.448Z,canceled,,,2025-10-14T01:45:12.422Z,False,False,True,True,False,,feat: Enhance Ship class for Issue #3 - add sunk tracking and announcements,feat: Enhance Ship class for Issue #3 - add sunk tracking and announcements,,unknown
A07,6628,78,feature/issue-3-us-03-track-ship-damage-announ,canceled,3d6a941fefe29a607a688011b0a3251c23a91f41,2025-10-14T01:45:11.748Z,,2025-10-14T01:46:11.538Z,,,canceled,,,2025-10-14T01:46:10.819Z,canceled,,,2025-10-14T01:46:10.794Z,False,False,True,True,False,,feat: Enhance Board class for Issue #3 - add sunk ship tracking and reset functionality,feat: Enhance Board class for Issue #3 - add sunk ship tracking and reset functionality,,unknown
A07,6629,79,feature/issue-3-us-03-track-ship-damage-announ,canceled,361e452f55983cfd6afc4f0b44409c88eefabcd4,2025-10-14T01:46:10.119Z,,2025-10-14T01:46:42.787Z,,,canceled,,,2025-10-14T01:46:42.289Z,canceled,,,2025-10-14T01:46:42.246Z,False,False,True,True,False,,"feat: Enhance Game class for Issue #3 - add sunk ship tracking, announcements, and new game functionality","feat: Enhance Game class for Issue #3 - add sunk ship tracking, announcements, and new game functionality",,unknown
A07,6630,80,feature/issue-3-us-03-track-ship-damage-announ,canceled,087751ec3e789fb53c48976146a9b385248b5ee7,2025-10-14T01:46:41.586Z,,2025-10-14T01:46:55.476Z,,,canceled,,,2025-10-14T01:46:54.587Z,canceled,,,2025-10-14T01:46:54.556Z,False,False,True,True,False,,feat: Enhance ShotResult class for Issue #3 - add sunk ship and game end tracking,feat: Enhance ShotResult class for Issue #3 - add sunk ship and game end tracking,,unknown
A07,6631,81,feature/issue-3-us-03-track-ship-damage-announ,canceled,4c09f6cb5de609e5dec0a6f8ce49914f5aa7c334,2025-10-14T01:46:53.954Z,,2025-10-14T01:48:18.406Z,,,canceled,,,2025-10-14T01:48:17.930Z,canceled,,,2025-10-14T01:48:17.989Z,False,False,True,True,False,,feat: Update GameState enum for Issue #3,feat: Update GameState enum for Issue #3,,unknown
A07,6632,82,feature/issue-3-us-03-track-ship-damage-announ,canceled,ce2e6d0af046828c7059c874c18a4b3dec597dcf,2025-10-14T01:48:17.207Z,,2025-10-14T01:48:32.951Z,,,canceled,,,2025-10-14T01:48:32.425Z,canceled,,,2025-10-14T01:48:32.393Z,False,False,True,True,False,,feat: Create GameService for Issue #3 - handles game flow with sunk ship announcements and new game functionality,feat: Create GameService for Issue #3 - handles game flow with sunk ship announcements and new game functionality,,unknown
A07,6633,83,feature/issue-3-us-03-track-ship-damage-announ,canceled,daf2bbfb37056ff53f8a9ee88222b90f90c168eb,2025-10-14T01:48:31.688Z,,2025-10-14T01:49:40.252Z,,,canceled,,,2025-10-14T01:49:39.721Z,canceled,,,2025-10-14T01:49:39.699Z,False,False,True,True,False,,feat: Update Main class for Issue #3 - use GameService for complete game flow,feat: Update Main class for Issue #3 - use GameService for complete game flow,,unknown
A07,6634,84,feature/issue-3-us-03-track-ship-damage-announ,failed,b93398d6d596cac442f6ce3e3f8020adea742a7b,2025-10-14T01:49:39.016Z,2025-10-14T01:50:29.683Z,2025-10-14T01:50:34.039Z,4.0,50.0,failed,4.203954,2025-10-14T01:50:29.523Z,2025-10-14T01:50:33.727Z,skipped,,,,True,False,False,False,False,,feat: Update Ship class for Issue #3 - adapt to Issue #2 structure,feat: Update Ship class for Issue #3 - adapt to Issue #2 structure,0.07,unknown
A07,6635,85,feature/issue-3-us-03-track-ship-damage-announ,canceled,16703e092bf79858fa5fc8b341ece47f91b56c8c,2025-10-14T01:50:47.515Z,,2025-10-14T01:51:25.808Z,,,canceled,,,2025-10-14T01:51:25.270Z,canceled,,,2025-10-14T01:51:25.243Z,False,False,True,True,False,,feat: Update Board class for Issue #3 - adapt to Issue #2 structure with sunk ship tracking,feat: Update Board class for Issue #3 - adapt to Issue #2 structure with sunk ship tracking,,unknown
A07,6636,86,feature/issue-3-us-03-track-ship-damage-announ,failed,1975c25d3e8b343fe4ca420375dc9a2bf2487e32,2025-10-14T01:51:24.630Z,2025-10-14T01:51:33.381Z,2025-10-14T01:51:37.677Z,4.0,8.0,failed,4.162546,2025-10-14T01:51:33.222Z,2025-10-14T01:51:37.385Z,skipped,,,,True,False,False,False,False,,feat: Update GridDisplay for Issue #3 - adapt to current Board structure with ship status display,feat: Update GridDisplay for Issue #3 - adapt to current Board structure with ship status display,0.07,unknown
A07,6637,87,feature/issue-3-us-03-track-ship-damage-announ,failed,05fc0dc62e3e24165e5bace95321a6c612ddf7f0,2025-10-14T01:52:07.171Z,2025-10-14T01:52:10.168Z,2025-10-14T02:02:17.263Z,606.0,2.0,failed,606.947298,2025-10-14T01:52:09.996Z,2025-10-14T02:02:16.944Z,skipped,,,,True,False,False,False,True,unknown_timeout,"feat: Enhance InputHandler for Issue #3 - add methods for player names, orientation, and yes/no responses","feat: Enhance InputHandler for Issue #3 - add methods for player names, orientation, and yes/no responses",10.1,unknown
A07,6638,88,feature/issue-3-us-03-track-ship-damage-announ,failed,5f0d47bc832cac6cd88e2d53939e92dbeb154164,2025-10-14T01:52:29.436Z,2025-10-14T01:52:55.330Z,2025-10-14T01:52:59.751Z,4.0,25.0,failed,4.319819,2025-10-14T01:52:55.149Z,2025-10-14T01:52:59.469Z,skipped,,,,True,False,False,False,False,,feat: Add ShipPlacement utility for Issue #3 - generates ship positions from starting coordinate,feat: Add ShipPlacement utility for Issue #3 - generates ship positions from starting coordinate,0.07,unknown
A07,6639,89,feature/issue-3-us-03-track-ship-damage-announ,failed,f45229f948e9560a7553bec6aa20fb0da0d2c422,2025-10-14T01:53:52.625Z,2025-10-14T01:53:59.324Z,2025-10-14T01:54:03.914Z,4.0,6.0,failed,4.425781,2025-10-14T01:53:59.166Z,2025-10-14T01:54:03.591Z,skipped,,,,True,False,False,False,False,,feat: Update GameService for Issue #3 - use ShipPlacement utility and complete game flow,feat: Update GameService for Issue #3 - use ShipPlacement utility and complete game flow,0.07,unknown
A07,6640,90,feature/issue-3-us-03-track-ship-damage-announ,canceled,8517ef7e325774ad137280cdba43beb5ab08845d,2025-10-14T01:54:19.935Z,,2025-10-14T01:55:08.684Z,,,canceled,,,2025-10-14T01:55:08.027Z,canceled,,,2025-10-14T01:55:08.001Z,False,False,True,True,False,,feat: Update ShipType for Issue #3 - add getName() method,feat: Update ShipType for Issue #3 - add getName() method,,unknown
A07,6641,91,feature/issue-3-us-03-track-ship-damage-announ,canceled,0859b762820da11f0e8782fdb6a80cef4f54b667,2025-10-14T01:55:07.361Z,,2025-10-14T01:56:58.027Z,,,canceled,,,2025-10-14T01:56:57.442Z,canceled,,,2025-10-14T01:56:57.421Z,False,False,True,True,False,,feat: Update Coordinate for Issue #3 - add isValid() method,feat: Update Coordinate for Issue #3 - add isValid() method,,unknown
