project,pipeline_id,pipeline_iid,branch,status,sha,created_at,started_at,finished_at,duration_seconds,queued_duration_seconds,compile_job_status,compile_job_duration,compile_job_started,compile_job_finished,test_job_status,test_job_duration,test_job_started,test_job_finished,compile_failed,test_failed,compile_cancelled,test_cancelled,stuck,stuck_reason,commit_title,commit_message,duration_minutes,issue_number
B04,7724,107,feature/issue-3-us-03-ship-damage-announcing-s,failed,e5c031480fa6bd42981b04d5d8292380c983258e,2025-10-15T21:17:41.104Z,2025-10-15T21:17:43.410Z,2025-10-15T21:18:50.375Z,66.0,2.0,success,58.344555,2025-10-15T21:17:43.240Z,2025-10-15T21:18:41.584Z,failed,7.841365,2025-10-15T21:18:42.344Z,2025-10-15T21:18:50.185Z,False,True,False,False,False,,"fix: Game logic appears correct, checking test setup","fix: Game logic appears correct, checking test setup",1.1,unknown
B04,7725,108,feature/issue-3-us-03-ship-damage-announcing-s,failed,3f082be8d1cacdd47483e214e5991699e5e35c4f,2025-10-15T21:19:48.205Z,2025-10-15T21:19:50.645Z,2025-10-15T21:20:07.081Z,12.0,2.0,success,5.16258,2025-10-15T21:19:50.461Z,2025-10-15T21:19:55.624Z,failed,7.773224,2025-10-15T21:19:58.825Z,2025-10-15T21:20:06.598Z,False,True,False,False,False,,fix: Update getWinner() to check actual board state and update game state,fix: Update getWinner() to check actual board state and update game state,0.2,unknown
B04,7726,109,feature/issue-3-us-03-ship-damage-announcing-s,failed,5c99c66fec7f24cf0538800c7cd2b32c884fe4d4,2025-10-15T21:20:58.983Z,2025-10-15T21:21:01.081Z,2025-10-15T21:21:17.017Z,12.0,2.0,success,5.175858,2025-10-15T21:21:00.801Z,2025-10-15T21:21:05.977Z,failed,7.670471,2025-10-15T21:21:09.176Z,2025-10-15T21:21:16.847Z,False,True,False,False,False,,fix: Revert getWinner() changes and focus on core implementation,fix: Revert getWinner() changes and focus on core implementation,0.2,unknown
B04,7727,110,feature/issue-3-us-03-ship-damage-announcing-s,failed,a3b49bbf64d2034236b74ab1e8962aa81f0740a6,2025-10-15T21:22:05.068Z,2025-10-15T21:22:08.258Z,2025-10-15T21:22:23.574Z,12.0,3.0,success,4.47039,2025-10-15T21:22:08.074Z,2025-10-15T21:22:12.544Z,failed,7.68793,2025-10-15T21:22:15.732Z,2025-10-15T21:22:23.420Z,False,True,False,False,False,,docs: Add CodingAgent report v3 for Issue #3 fixes,docs: Add CodingAgent report v3 for Issue #3 fixes,0.2,unknown
B04,7728,111,feature/issue-3-us-03-ship-damage-announcing-s,failed,678869e7e1c53a36fc5bc938e273f0f259fe4795,2025-10-15T21:24:58.440Z,2025-10-15T21:25:02.912Z,2025-10-15T21:25:18.161Z,12.0,4.0,success,4.374829,2025-10-15T21:25:02.636Z,2025-10-15T21:25:07.011Z,failed,7.727597,2025-10-15T21:25:10.215Z,2025-10-15T21:25:17.943Z,False,True,False,False,False,,test: fix GameTest turn switching and winner detection tests,test: fix GameTest turn switching and winner detection tests,0.2,unknown
B04,7729,112,feature/issue-3-us-03-ship-damage-announcing-s,failed,ce8ddb4ce4534d0451f25bb05919daa18c73389a,2025-10-15T21:26:56.353Z,2025-10-15T21:27:00.340Z,2025-10-15T21:27:15.621Z,12.0,3.0,success,4.42504,2025-10-15T21:27:00.179Z,2025-10-15T21:27:04.604Z,failed,7.66481,2025-10-15T21:27:07.792Z,2025-10-15T21:27:15.457Z,False,True,False,False,False,,test: fix GameTest ship setup and winner detection,test: fix GameTest ship setup and winner detection,0.2,unknown
B04,7730,113,feature/issue-3-us-03-ship-damage-announcing-s,success,3492af114eda79c0fa9287779d3567c4898e9db9,2025-10-15T21:28:52.647Z,2025-10-15T21:28:54.892Z,2025-10-15T21:29:11.192Z,13.0,2.0,success,4.50415,2025-10-15T21:28:54.681Z,2025-10-15T21:28:59.185Z,success,8.578596,2025-10-15T21:29:02.414Z,2025-10-15T21:29:10.993Z,False,False,False,False,False,,test: fix winner detection test by using game.shoot() instead of direct board manipulation,test: fix winner detection test by using game.shoot() instead of direct board manipulation,0.22,unknown
B04,7731,114,feature/issue-3-us-03-ship-damage-announcing-s,success,64c69570c9c9ed943b0c7e43171597e62f96088e,2025-10-15T21:30:08.040Z,2025-10-15T21:30:11.359Z,2025-10-15T21:31:09.973Z,56.0,3.0,success,4.640125,2025-10-15T21:30:11.189Z,2025-10-15T21:30:15.829Z,success,51.994671,2025-10-15T21:30:17.816Z,2025-10-15T21:31:09.811Z,False,False,False,False,False,,docs: add TestingAgent report v3 for Issue #3 test fixes,docs: add TestingAgent report v3 for Issue #3 test fixes,0.93,unknown
B04,7733,116,feature/issue-3-us-03-ship-damage-announcing-s,success,6c5e900ad150137e085d7fc214bc211ff93d936e,2025-10-15T21:38:06.733Z,2025-10-15T21:38:10.657Z,2025-10-15T21:38:25.085Z,11.0,3.0,success,3.813499,2025-10-15T21:38:10.533Z,2025-10-15T21:38:14.347Z,success,7.430518,2025-10-15T21:38:17.511Z,2025-10-15T21:38:24.942Z,False,False,False,False,False,,docs: add Review Agent report v3 for Issue #3 with merge status,docs: add Review Agent report v3 for Issue #3 with merge status,0.18,unknown
B04,7734,117,feature/issue-4-us-04-playing-alone-against-th,success,25ead8f39c34c229858b9f1a5893b4d0e14e5948,2025-10-15T21:40:13.201Z,2025-10-15T21:40:16.303Z,2025-10-15T21:40:29.705Z,10.0,3.0,success,3.727194,2025-10-15T21:40:16.170Z,2025-10-15T21:40:19.897Z,success,6.520869,2025-10-15T21:40:23.029Z,2025-10-15T21:40:29.550Z,False,False,False,False,False,,Merge branch 'feature/issue-3-us-03-ship-damage-announcing-s' into 'master',"Merge branch 'feature/issue-3-us-03-ship-damage-announcing-s' into 'master'

[US-03] Ship damage, announcing sunk, and finishing

Closes #3

See merge request simulationsprojects_bachelorarbeit_ivan_esau/ba_project_b04_battleship!3",0.17,unknown
B04,7735,118,feature/issue-4-us-04-playing-alone-against-th,failed,5fac6401dabe4a9713ade8fc564a6ceffd3d0771,2025-10-15T21:41:34.679Z,2025-10-15T21:41:38.868Z,2025-10-15T21:41:42.661Z,3.0,4.0,failed,3.689015,2025-10-15T21:41:38.712Z,2025-10-15T21:41:42.401Z,skipped,,,,True,False,False,False,False,,feat: Add AIService for computer opponent functionality,feat: Add AIService for computer opponent functionality,0.05,unknown
B04,7736,119,feature/issue-4-us-04-playing-alone-against-th,failed,c0f28a99ec14a004222ac66ad9358b02a576c44f,2025-10-15T21:42:18.398Z,2025-10-15T21:42:21.707Z,2025-10-15T21:42:25.392Z,3.0,3.0,failed,3.553953,2025-10-15T21:42:21.577Z,2025-10-15T21:42:25.131Z,skipped,,,,True,False,False,False,False,,feat: Update GameService to support single-player mode with AI opponent,feat: Update GameService to support single-player mode with AI opponent,0.05,unknown
B04,7737,120,feature/issue-4-us-04-playing-alone-against-th,failed,5f0830f9d6e54ae2bb43b91a2eac8d0e4548df54,2025-10-15T21:43:02.147Z,2025-10-15T21:43:05.103Z,2025-10-15T21:43:08.247Z,3.0,2.0,failed,3.676388,2025-10-15T21:43:04.306Z,2025-10-15T21:43:07.983Z,skipped,,,,True,False,False,False,False,,feat: Update Main.java to demonstrate single-player mode with AI opponent,feat: Update Main.java to demonstrate single-player mode with AI opponent,0.05,unknown
B04,7738,121,feature/issue-4-us-04-playing-alone-against-th,failed,1b6c19cc7ba51f942c70cbef9449b9011a846e43,2025-10-15T21:44:07.423Z,2025-10-15T21:44:11.341Z,2025-10-15T21:44:16.022Z,4.0,3.0,failed,4.576142,2025-10-15T21:44:11.177Z,2025-10-15T21:44:15.753Z,skipped,,,,True,False,False,False,False,,feat: Add hasShipAt method to Board for AI ship placement validation,feat: Add hasShipAt method to Board for AI ship placement validation,0.07,unknown
B04,7739,122,feature/issue-4-us-04-playing-alone-against-th,failed,91aad0d47d92d3d122399bc96bd9c3eb4549fb36,2025-10-15T21:44:55.786Z,2025-10-15T21:44:57.396Z,2025-10-15T21:45:01.322Z,3.0,1.0,failed,3.734895,2025-10-15T21:44:57.262Z,2025-10-15T21:45:00.997Z,skipped,,,,True,False,False,False,False,,feat: Add parameterless constructor to Ship for AI ship placement,feat: Add parameterless constructor to Ship for AI ship placement,0.05,unknown
B04,7740,123,feature/issue-4-us-04-playing-alone-against-th,failed,91aad0d47d92d3d122399bc96bd9c3eb4549fb36,2025-10-15T21:45:00.111Z,2025-10-15T21:45:01.276Z,2025-10-15T21:45:05.376Z,4.0,1.0,failed,4.054484,2025-10-15T21:45:00.988Z,2025-10-15T21:45:05.042Z,skipped,,,,True,False,False,False,False,,feat: Add parameterless constructor to Ship for AI ship placement,feat: Add parameterless constructor to Ship for AI ship placement,0.07,unknown
B04,7741,124,feature/issue-4-us-04-playing-alone-against-th,success,e854be067fbba60c050e175b4ca94a741e01b0b8,2025-10-15T21:46:06.192Z,2025-10-15T21:46:10.073Z,2025-10-15T21:46:23.951Z,12.0,3.0,success,4.329385,2025-10-15T21:46:08.267Z,2025-10-15T21:46:12.597Z,success,7.966746,2025-10-15T21:46:15.771Z,2025-10-15T21:46:23.737Z,False,False,False,False,False,,fix: Correct ShotResult method call from isValid() to isHit(),fix: Correct ShotResult method call from isValid() to isHit(),0.2,unknown
B04,7742,125,feature/issue-4-us-04-playing-alone-against-th,success,e854be067fbba60c050e175b4ca94a741e01b0b8,2025-10-15T21:46:10.552Z,2025-10-15T21:46:12.940Z,2025-10-15T21:46:28.808Z,12.0,2.0,success,4.94802,2025-10-15T21:46:12.747Z,2025-10-15T21:46:17.695Z,success,7.759596,2025-10-15T21:46:20.839Z,2025-10-15T21:46:28.598Z,False,False,False,False,False,,fix: Correct ShotResult method call from isValid() to isHit(),fix: Correct ShotResult method call from isValid() to isHit(),0.2,unknown
B04,7743,126,feature/issue-4-us-04-playing-alone-against-th,success,662e9f90b155bd4a37e8eb35b94aec9bb3fc0fb6,2025-10-15T21:47:20.354Z,2025-10-15T21:47:22.992Z,2025-10-15T21:47:38.482Z,12.0,2.0,success,4.416008,2025-10-15T21:47:22.824Z,2025-10-15T21:47:27.240Z,success,7.867614,2025-10-15T21:47:30.430Z,2025-10-15T21:47:38.298Z,False,False,False,False,False,,docs: Add Coding Agent report for Issue #4 implementation,docs: Add Coding Agent report for Issue #4 implementation,0.2,unknown
B04,7744,127,feature/issue-4-us-04-playing-alone-against-th,failed,fc6acabb0260e70641342f39d2097ba5f62a44f7,2025-10-15T21:50:14.363Z,2025-10-15T21:50:17.618Z,2025-10-15T21:50:31.414Z,10.0,3.0,success,4.404424,2025-10-15T21:50:17.470Z,2025-10-15T21:50:21.875Z,failed,6.190749,2025-10-15T21:50:25.074Z,2025-10-15T21:50:31.265Z,False,True,False,False,False,,test: add comprehensive tests for AI service (issue #4),test: add comprehensive tests for AI service (issue #4),0.17,unknown
B04,7745,128,feature/issue-4-us-04-playing-alone-against-th,failed,6d953fb96255a5d99b193ee4d28b76084992ae53,2025-10-15T21:51:22.506Z,2025-10-15T21:51:25.676Z,2025-10-15T23:15:12.338Z,5024.0,3.0,success,4.442195,2025-10-15T21:51:25.507Z,2025-10-15T21:51:29.949Z,failed,5019.72273,2025-10-15T21:51:32.341Z,2025-10-15T23:15:12.064Z,False,True,False,False,True,unknown_timeout,test: add integration tests for single-player mode (issue #4),test: add integration tests for single-player mode (issue #4),83.73,unknown
B04,7746,129,feature/issue-4-us-04-playing-alone-against-th,failed,9544703b72a97e831b4282fe3554c6504be35100,2025-10-15T21:53:08.580Z,2025-10-15T21:53:12.312Z,2025-10-15T21:53:25.880Z,10.0,3.0,success,4.421727,2025-10-15T21:53:12.167Z,2025-10-15T21:53:16.588Z,failed,5.968857,2025-10-15T21:53:19.755Z,2025-10-15T21:53:25.724Z,False,True,False,False,False,,test: add acceptance criteria tests for AI functionality (issue #4),test: add acceptance criteria tests for AI functionality (issue #4),0.17,unknown
B04,7747,130,feature/issue-4-us-04-playing-alone-against-th,failed,253a8c89617104a5715cf4db2ebd7c59d956cb1b,2025-10-15T21:55:12.305Z,2025-10-15T21:55:14.120Z,2025-10-15T21:55:28.075Z,10.0,1.0,success,4.440343,2025-10-15T21:55:13.976Z,2025-10-15T21:55:18.417Z,failed,6.242059,2025-10-15T21:55:21.610Z,2025-10-15T21:55:27.852Z,False,True,False,False,False,,test: fix AIServiceTest compilation errors (issue #4),test: fix AIServiceTest compilation errors (issue #4),0.17,unknown
B04,7748,131,feature/issue-4-us-04-playing-alone-against-th,failed,3b12c1c9d493d6bac8690ccc2151be1aa5622f3f,2025-10-15T21:56:20.083Z,2025-10-15T21:56:22.245Z,2025-10-15T21:56:36.130Z,10.0,2.0,success,4.53884,2025-10-15T21:56:22.077Z,2025-10-15T21:56:26.616Z,failed,6.165892,2025-10-15T21:56:29.789Z,2025-10-15T21:56:35.955Z,False,True,False,False,False,,test: fix GameServiceAITest compilation errors (issue #4),test: fix GameServiceAITest compilation errors (issue #4),0.17,unknown
B04,7749,132,feature/issue-4-us-04-playing-alone-against-th,failed,811d718660b8dea1c4df472c9670f802fb916e80,2025-10-15T21:58:09.583Z,2025-10-15T21:58:12.301Z,2025-10-15T21:58:27.843Z,12.0,2.0,success,4.333792,2025-10-15T21:58:12.150Z,2025-10-15T21:58:16.483Z,failed,7.981932,2025-10-15T21:58:19.668Z,2025-10-15T21:58:27.650Z,False,True,False,False,False,,test: fix AIAcceptanceTest compilation errors (issue #4),test: fix AIAcceptanceTest compilation errors (issue #4),0.2,unknown
B04,7750,133,feature/issue-4-us-04-playing-alone-against-th,failed,71d78b8959e8b25e9e37fa5c4791458d6af6f254,2025-10-15T22:00:07.692Z,2025-10-15T22:00:10.081Z,2025-10-15T22:00:25.807Z,12.0,2.0,success,4.429942,2025-10-15T22:00:09.905Z,2025-10-15T22:00:14.335Z,failed,8.101418,2025-10-15T22:00:17.540Z,2025-10-15T22:00:25.642Z,False,True,False,False,False,,test: make AI strategy tests more robust (issue #4),test: make AI strategy tests more robust (issue #4),0.2,unknown
B04,7751,134,feature/issue-4-us-04-playing-alone-against-th,failed,97a3f3610219765c0357da261513564c9ba971b9,2025-10-15T22:01:15.978Z,2025-10-15T22:01:20.061Z,2025-10-15T22:01:35.774Z,12.0,4.0,success,4.537098,2025-10-15T22:01:19.884Z,2025-10-15T22:01:24.421Z,failed,7.942287,2025-10-15T22:01:27.665Z,2025-10-15T22:01:35.608Z,False,True,False,False,False,,test: fix GameServiceAITest to handle game state conditions (issue #4),test: fix GameServiceAITest to handle game state conditions (issue #4),0.2,unknown
B04,7752,135,feature/issue-4-us-04-playing-alone-against-th,failed,077dac1631dbd49f365c3f403f223e11627f3202,2025-10-15T22:02:58.823Z,2025-10-15T22:03:02.988Z,2025-10-15T22:03:18.808Z,12.0,4.0,success,4.568225,2025-10-15T22:03:02.831Z,2025-10-15T22:03:07.399Z,failed,8.005237,2025-10-15T22:03:10.588Z,2025-10-15T22:03:18.593Z,False,True,False,False,False,,test: make AIAcceptanceTest more robust (issue #4),test: make AIAcceptanceTest more robust (issue #4),0.2,unknown
B04,7753,136,feature/issue-4-us-04-playing-alone-against-th,success,2f04239633a6ce9cdf34d29ebaa6357396bd1739,2025-10-15T22:04:51.840Z,2025-10-15T22:04:54.980Z,2025-10-15T22:05:11.723Z,13.0,3.0,success,4.611419,2025-10-15T22:04:54.821Z,2025-10-15T22:04:59.432Z,success,8.925579,2025-10-15T22:05:02.611Z,2025-10-15T22:05:11.537Z,False,False,False,False,False,,test: fix GameServiceAITest to handle AI turn conditions (issue #4),test: fix GameServiceAITest to handle AI turn conditions (issue #4),0.22,unknown
B04,7754,137,feature/issue-4-us-04-playing-alone-against-th,success,8c3bf080a51f2c6f69888a1bf24d3803d6747d87,2025-10-15T22:06:09.434Z,2025-10-15T22:06:11.941Z,2025-10-15T22:06:28.640Z,13.0,2.0,success,4.449605,2025-10-15T22:06:11.744Z,2025-10-15T22:06:16.194Z,success,8.906542,2025-10-15T22:06:19.391Z,2025-10-15T22:06:28.298Z,False,False,False,False,False,,docs: add Testing Agent report for issue #4,docs: add Testing Agent report for issue #4,0.22,unknown
B04,7758,141,feature/issue-4-us-04-playing-alone-against-th,success,653e10b62f05c2c1b2f3f2e638f241b37217b2d5,2025-10-15T22:15:17.493Z,2025-10-15T22:15:20.594Z,2025-10-15T22:15:36.427Z,12.0,3.0,success,4.616901,2025-10-15T22:15:20.439Z,2025-10-15T22:15:25.056Z,success,7.966826,2025-10-15T22:15:28.259Z,2025-10-15T22:15:36.225Z,False,False,False,False,False,,docs: update Testing Agent report for issue #4 verification,docs: update Testing Agent report for issue #4 verification,0.2,unknown
B04,7761,144,feature/issue-4-us-04-playing-alone-against-th,success,239d95622d2aa2bd3f065db0eda5c8c784ea0893,2025-10-15T22:22:03.969Z,2025-10-15T22:22:08.506Z,2025-10-15T22:22:23.886Z,12.0,4.0,success,4.415587,2025-10-15T22:22:08.038Z,2025-10-15T22:22:12.454Z,success,8.04344,2025-10-15T22:22:15.662Z,2025-10-15T22:22:23.705Z,False,False,False,False,False,,docs: update Testing Agent report for issue #4 verification (v3),docs: update Testing Agent report for issue #4 verification (v3),0.2,unknown
B04,7762,145,feature/issue-4-us-04-playing-alone-against-th,success,b12adeedde6385c593d62869084c132b88411294,2025-10-15T22:24:50.291Z,2025-10-15T22:24:54.097Z,2025-10-15T22:25:09.662Z,13.0,3.0,success,4.389322,2025-10-15T22:24:53.932Z,2025-10-15T22:24:58.321Z,success,9.189756,2025-10-15T22:25:00.261Z,2025-10-15T22:25:09.451Z,False,False,False,False,False,,docs: add Review Agent report for issue #4 verification (v1),docs: add Review Agent report for issue #4 verification (v1),0.22,unknown
B04,7763,146,feature/issue-5-us-05-saving-and-restoring-the,success,b5879728f6b40a615e51078414236aaf53f98ba0,2025-10-15T22:26:32.754Z,2025-10-15T22:26:34.689Z,2025-10-15T22:26:50.256Z,12.0,1.0,success,4.379824,2025-10-15T22:26:34.544Z,2025-10-15T22:26:38.924Z,success,7.940034,2025-10-15T22:26:42.117Z,2025-10-15T22:26:50.057Z,False,False,False,False,False,,docs: add Coding Agent verification report for Issue #4 (already implemented),docs: add Coding Agent verification report for Issue #4 (already implemented),0.2,unknown
B04,7764,147,feature/issue-5-us-05-saving-and-restoring-the,success,3834ee11585704611678341c05129a8f838a7fec,2025-10-15T22:27:40.356Z,2025-10-15T22:27:44.432Z,2025-10-15T22:28:01.761Z,14.0,4.0,success,5.288903,2025-10-15T22:27:44.272Z,2025-10-15T22:27:49.561Z,success,8.808317,2025-10-15T22:27:52.733Z,2025-10-15T22:28:01.542Z,False,False,False,False,False,,feat: Add GameStateSerializer service for saving and loading game states,feat: Add GameStateSerializer service for saving and loading game states,0.23,unknown
B04,7765,148,feature/issue-5-us-05-saving-and-restoring-the,success,effb6af5a4e9b49fb7b1d7e10ac494ccad0f4059,2025-10-15T22:28:21.755Z,2025-10-15T22:28:25.918Z,2025-10-15T22:28:42.431Z,13.0,4.0,success,5.16487,2025-10-15T22:28:25.760Z,2025-10-15T22:28:30.925Z,success,8.104086,2025-10-15T22:28:34.123Z,2025-10-15T22:28:42.227Z,False,False,False,False,False,,feat: Make Game class serializable for save/load functionality,feat: Make Game class serializable for save/load functionality,0.22,unknown
B04,7766,149,feature/issue-5-us-05-saving-and-restoring-the,success,2b6cf835af2faae032628edd1912ef6de370869f,2025-10-15T22:28:38.443Z,2025-10-15T22:28:42.681Z,2025-10-15T22:28:59.052Z,13.0,4.0,success,5.208772,2025-10-15T22:28:42.399Z,2025-10-15T22:28:47.608Z,success,8.01303,2025-10-15T22:28:50.844Z,2025-10-15T22:28:58.857Z,False,False,False,False,False,,feat: Make Player class serializable for save/load functionality,feat: Make Player class serializable for save/load functionality,0.22,unknown
B04,7767,150,feature/issue-5-us-05-saving-and-restoring-the,success,78fc2a86f033ae958920dba82929a6a0d86271f0,2025-10-15T22:29:36.994Z,2025-10-15T22:29:41.248Z,2025-10-15T22:29:57.991Z,13.0,4.0,success,5.367698,2025-10-15T22:29:41.091Z,2025-10-15T22:29:46.459Z,success,8.130579,2025-10-15T22:29:49.652Z,2025-10-15T22:29:57.783Z,False,False,False,False,False,,feat: Make Board class serializable for save/load functionality,feat: Make Board class serializable for save/load functionality,0.22,unknown
B04,7768,151,feature/issue-5-us-05-saving-and-restoring-the,failed,2b9b54752c12f53debc8d2fe800703b4f7a00bd5,2025-10-15T22:30:11.992Z,2025-10-15T22:30:16.150Z,2025-10-15T22:30:20.757Z,4.0,4.0,failed,4.460366,2025-10-15T22:30:15.984Z,2025-10-15T22:30:20.444Z,skipped,,,,True,False,False,False,False,,feat: Make Ship class serializable for save/load functionality,feat: Make Ship class serializable for save/load functionality,0.07,unknown
B04,7769,152,feature/issue-5-us-05-saving-and-restoring-the,failed,7322b56789fd0e4cc801d5a6048b5e9afd617964,2025-10-15T22:30:27.614Z,2025-10-15T22:30:29.778Z,2025-10-15T22:30:34.429Z,4.0,2.0,failed,4.484308,2025-10-15T22:30:29.626Z,2025-10-15T22:30:34.111Z,skipped,,,,True,False,False,False,False,,feat: Make Coordinate class serializable for save/load functionality,feat: Make Coordinate class serializable for save/load functionality,0.07,unknown
B04,7770,153,feature/issue-5-us-05-saving-and-restoring-the,failed,8b6d4be12ea7b5ab944b3f021a0115bcb1d98ca1,2025-10-15T22:31:29.975Z,2025-10-15T22:31:31.483Z,2025-10-15T22:31:36.067Z,4.0,1.0,failed,4.419556,2025-10-15T22:31:31.324Z,2025-10-15T22:31:35.743Z,skipped,,,,True,False,False,False,False,,feat: Add save/load functionality to GameService,feat: Add save/load functionality to GameService,0.07,unknown
B04,7771,154,feature/issue-5-us-05-saving-and-restoring-the,failed,7123f210da8f459cb76ee49afb055ca89644ace1,2025-10-15T22:32:42.523Z,2025-10-15T22:32:45.093Z,2025-10-15T22:32:49.749Z,4.0,2.0,failed,4.470991,2025-10-15T22:32:44.942Z,2025-10-15T22:32:49.413Z,skipped,,,,True,False,False,False,False,,feat: Update Main.java to demonstrate save/load functionality,feat: Update Main.java to demonstrate save/load functionality,0.07,unknown
B04,7772,155,feature/issue-5-us-05-saving-and-restoring-the,failed,646fb4cc1b0db6e02752f409a06f0d92c69fe476,2025-10-15T22:33:07.447Z,2025-10-15T22:33:10.214Z,2025-10-15T22:33:14.935Z,4.0,2.0,failed,4.532267,2025-10-15T22:33:10.051Z,2025-10-15T22:33:14.584Z,skipped,,,,True,False,False,False,False,,feat: Make ShotResult class serializable for save/load functionality,feat: Make ShotResult class serializable for save/load functionality,0.07,unknown
B04,7773,156,feature/issue-5-us-05-saving-and-restoring-the,failed,5a1d175fce2619f1d4adeccc9663d979ed28a9ea,2025-10-15T22:33:48.260Z,2025-10-15T22:33:49.805Z,2025-10-15T22:34:08.062Z,12.0,1.0,success,5.23558,2025-10-15T22:33:49.631Z,2025-10-15T22:33:54.867Z,failed,7.060023,2025-10-15T22:33:59.666Z,2025-10-15T22:34:06.726Z,False,True,False,False,False,,fix: Update ShipPlacementService to use correct Ship constructor,fix: Update ShipPlacementService to use correct Ship constructor,0.2,unknown
B04,7774,157,feature/issue-5-us-05-saving-and-restoring-the,failed,5a1d175fce2619f1d4adeccc9663d979ed28a9ea,2025-10-15T22:33:52.895Z,2025-10-15T22:33:55.295Z,2025-10-15T22:34:14.070Z,11.0,2.0,success,4.409828,2025-10-15T22:33:55.063Z,2025-10-15T22:33:59.473Z,failed,7.021551,2025-10-15T22:34:06.877Z,2025-10-15T22:34:13.898Z,False,True,False,False,False,,fix: Update ShipPlacementService to use correct Ship constructor,fix: Update ShipPlacementService to use correct Ship constructor,0.18,unknown
B04,7775,158,feature/issue-5-us-05-saving-and-restoring-the,failed,70b2873bd54c83e77420f31ff216df3e292206c9,2025-10-15T22:35:08.977Z,2025-10-15T22:35:11.246Z,2025-10-15T22:35:24.299Z,12.0,2.0,success,5.232519,2025-10-15T22:35:11.075Z,2025-10-15T22:35:16.308Z,failed,7.003621,2025-10-15T22:35:17.108Z,2025-10-15T22:35:24.112Z,False,True,False,False,False,,docs: Add Coding Agent report for Issue #5 save/load implementation,docs: Add Coding Agent report for Issue #5 save/load implementation,0.2,unknown
B04,7776,159,feature/issue-5-us-05-saving-and-restoring-the,failed,b609a9528d03cd9398156005eca576e3e683c49c,2025-10-15T22:38:15.106Z,2025-10-15T22:38:18.505Z,2025-10-15T22:38:32.420Z,10.0,3.0,success,4.516113,2025-10-15T22:38:18.349Z,2025-10-15T22:38:22.865Z,failed,6.18555,2025-10-15T22:38:26.086Z,2025-10-15T22:38:32.272Z,False,True,False,False,False,,test: fix ShipTest to use new constructor pattern,test: fix ShipTest to use new constructor pattern,0.17,unknown
B04,7777,160,feature/issue-5-us-05-saving-and-restoring-the,failed,40d8cf144a4ebb513d7790153db6bd4e82634486,2025-10-15T22:38:57.839Z,2025-10-15T22:38:59.623Z,2025-10-15T22:39:13.501Z,10.0,1.0,success,4.490415,2025-10-15T22:38:59.482Z,2025-10-15T22:39:03.973Z,failed,6.150732,2025-10-15T22:39:07.189Z,2025-10-15T22:39:13.340Z,False,True,False,False,False,,test: fix CoordinateTest to match actual toString format,test: fix CoordinateTest to match actual toString format,0.17,unknown
B04,7778,161,feature/issue-5-us-05-saving-and-restoring-the,failed,8eb3155eb543119233493b9e156df1ead1fb8d21,2025-10-15T22:40:02.709Z,2025-10-15T22:40:07.707Z,2025-10-15T22:40:21.353Z,10.0,4.0,success,4.390897,2025-10-15T22:40:07.548Z,2025-10-15T22:40:11.939Z,failed,6.040168,2025-10-15T22:40:15.120Z,2025-10-15T22:40:21.160Z,False,True,False,False,False,,test: add comprehensive tests for GameStateSerializer,test: add comprehensive tests for GameStateSerializer,0.17,unknown
B04,7779,162,feature/issue-5-us-05-saving-and-restoring-the,failed,f7016753caf5000139e029cd92f6a605fb280412,2025-10-15T22:41:25.538Z,2025-10-15T22:41:27.491Z,2025-10-15T22:41:41.821Z,11.0,1.0,success,4.385271,2025-10-15T22:41:27.351Z,2025-10-15T22:41:31.736Z,failed,6.710959,2025-10-15T22:41:34.929Z,2025-10-15T22:41:41.640Z,False,True,False,False,False,,test: add comprehensive tests for GameService save/load functionality,test: add comprehensive tests for GameService save/load functionality,0.18,unknown
B04,7780,163,feature/issue-5-us-05-saving-and-restoring-the,failed,4e7d28a3c213f8874fba7d3a52761c7deceecf3e,2025-10-15T22:43:18.460Z,2025-10-15T22:43:21.057Z,2025-10-15T22:43:36.651Z,10.0,2.0,success,4.519196,2025-10-15T22:43:20.882Z,2025-10-15T22:43:25.401Z,failed,6.250366,2025-10-15T22:43:30.190Z,2025-10-15T22:43:36.440Z,False,True,False,False,False,,test: add acceptance criteria tests for save/load functionality,test: add acceptance criteria tests for save/load functionality,0.17,unknown
B04,7781,164,feature/issue-5-us-05-saving-and-restoring-the,failed,4e7d28a3c213f8874fba7d3a52761c7deceecf3e,2025-10-15T22:43:24.039Z,2025-10-15T22:43:25.865Z,2025-10-15T22:43:43.339Z,10.0,1.0,success,4.424259,2025-10-15T22:43:25.587Z,2025-10-15T22:43:30.011Z,failed,6.429955,2025-10-15T22:43:36.628Z,2025-10-15T22:43:43.058Z,False,True,False,False,False,,test: add acceptance criteria tests for save/load functionality,test: add acceptance criteria tests for save/load functionality,0.17,unknown
B04,7782,165,feature/issue-5-us-05-saving-and-restoring-the,failed,2a4de6f743474e9e8b6c926bfd0358327320993e,2025-10-15T22:44:41.855Z,2025-10-15T22:44:43.440Z,2025-10-15T22:44:57.435Z,10.0,1.0,success,4.451852,2025-10-15T22:44:43.290Z,2025-10-15T22:44:47.742Z,failed,6.31505,2025-10-15T22:44:50.932Z,2025-10-15T22:44:57.247Z,False,True,False,False,False,,docs: add Testing Agent report for Issue #5 save/load tests,docs: add Testing Agent report for Issue #5 save/load tests,0.17,unknown
